
@relation house-prices

@attribute num_quartos numeric
@attribute tamanho numeric
@attribute idade numeric
@attribute preco numeric

@data
1, 168, 19, 164796
4, 121, 2, 484724
4, 67, 26, 256917
4, 138, 27, 530936
5, 149, 29, 721184
5, 119, 24, 576134
5, 63, 1, 324444
1, 155, 22, 148513
5, 73, 6, 353021
4, 238, 26, 936291
5, 248, 2, 1246400
4, 295, 6, 1181507
4, 81, 28, 302299
2, 194, 8, 374350
2, 297, 7, 592744
5, 240, 0, 1196551
1, 126, 18, 125291
3, 132, 22, 386991
3, 149, 0, 451732
3, 242, 10, 723423
1, 64, 29, 46601
1, 53, 18, 35106
1, 298, 1, 297472
2, 110, 15, 209501
5, 104, 29, 503656
2, 78, 1, 161075
5, 265, 12, 1324617
2, 204, 2, 412992
2, 246, 14, 478360
1, 254, 25, 246660
5, 280, 11, 1400367
1, 166, 5, 159960
2, 71, 2, 138359
2, 219, 16, 433065
3, 121, 18, 348913
1, 107, 29, 91017
2, 96, 19, 182127
2, 111, 23, 214524
2, 287, 17, 561880
5, 129, 11, 637779
1, 125, 27, 108612
3, 103, 20, 304327
1, 188, 16, 186119
3, 136, 14, 400120
3, 203, 12, 595127
1, 93, 14, 83711
2, 78, 7, 157379
3, 99, 16, 290585
3, 159, 9, 474981
1, 92, 22, 89291
3, 278, 12, 826423
5, 185, 9, 914746
3, 84, 2, 259888
3, 70, 14, 208875
4, 199, 15, 782853
1, 79, 4, 84263
2, 272, 5, 538774
1, 183, 12, 169292
2, 57, 14, 102010
3, 80, 29, 218005
2, 286, 18, 557280
2, 154, 21, 290282
3, 91, 12, 260887
3, 78, 28, 216323
3, 133, 27, 393642
3, 281, 25, 826393
3, 58, 18, 166112
5, 146, 14, 716778
4, 293, 7, 1167453
2, 142, 30, 277148
4, 246, 30, 971460
3, 216, 6, 647068
4, 54, 9, 216071
1, 294, 17, 276167
4, 138, 17, 550613
4, 187, 3, 746740
4, 130, 6, 510457
2, 180, 4, 351904
3, 191, 17, 560635
1, 51, 21, 31344
2, 168, 28, 325832
5, 126, 0, 623681
2, 218, 9, 426155
4, 190, 1, 755698
4, 95, 14, 382238
5, 214, 28, 1061013
3, 159, 21, 472920
3, 201, 23, 582386
5, 199, 2, 989581
3, 108, 17, 325342
4, 243, 28, 963446
4, 160, 4, 645324
3, 159, 26, 454465
5, 215, 11, 1077690
1, 62, 2, 59112
1, 207, 18, 198806
2, 115, 5, 219213
1, 197, 15, 198307
1, 297, 10, 290900
5, 253, 7, 1259031
3, 109, 7, 329637
5, 96, 18, 463962
3, 259, 0, 775602
1, 117, 9, 102878
3, 297, 16, 875903
2, 229, 18, 457780
3, 122, 29, 350233
4, 286, 0, 1135057
3, 74, 13, 217287
5, 57, 22, 283209
2, 144, 29, 270102
4, 164, 2, 659014
5, 296, 28, 1462820
5, 178, 25, 884896
5, 112, 29, 540999
3, 69, 11, 198305
1, 87, 8, 76718
2, 197, 0, 394128
3, 136, 20, 388488
4, 70, 22, 267561
4, 210, 24, 833759
1, 239, 1, 236704
1, 272, 28, 252574
4, 211, 15, 835941
3, 165, 28, 477888
3, 247, 17, 722925
4, 193, 26, 764234
3, 165, 29, 483425
3, 149, 25, 443119
4, 215, 8, 858602
1, 153, 23, 148281
2, 72, 2, 141737
4, 92, 5, 367499
5, 76, 15, 374733
3, 172, 11, 501679
1, 122, 22, 110766
5, 198, 23, 980228
5, 254, 3, 1269392
5, 259, 30, 1284677
1, 229, 8, 220200
4, 120, 13, 477282
1, 282, 10, 267235
4, 111, 29, 431862
2, 256, 8, 506700
2, 270, 13, 541938
4, 216, 23, 858283
5, 122, 26, 602550
5, 129, 25, 629444
4, 64, 2, 255859
2, 173, 20, 333133
3, 253, 23, 751328
3, 219, 11, 643456
1, 198, 26, 189960
2, 86, 27, 162617
2, 118, 23, 228763
4, 234, 25, 927915
2, 87, 16, 166132
3, 273, 12, 806642
5, 66, 27, 323562
2, 86, 11, 159260
3, 195, 4, 579379
4, 258, 16, 1022842
3, 171, 16, 506310
2, 82, 2, 160164
5, 273, 15, 1358545
5, 300, 28, 1487390
4, 98, 3, 398343
3, 232, 12, 690789
3, 292, 16, 863318
3, 150, 26, 440104
5, 130, 11, 653585
1, 83, 7, 74020
1, 66, 18, 61859
2, 239, 22, 459166
2, 251, 28, 486394
2, 278, 22, 548474
1, 286, 13, 269783
4, 145, 4, 581995
1, 93, 12, 89684
1, 60, 22, 57593
1, 297, 22, 282722
3, 283, 5, 844312
2, 127, 11, 257582
2, 161, 24, 309202
5, 145, 9, 722858
3, 147, 13, 426893
1, 228, 20, 215190
4, 142, 15, 560885
2, 169, 25, 325747
3, 163, 15, 471738
1, 219, 11, 215028
4, 263, 6, 1054609
4, 105, 18, 403669
3, 214, 20, 623377
3, 56, 12, 157977
1, 277, 30, 261960
5, 144, 8, 716824
2, 163, 11, 321508
3, 208, 20, 619753
2, 161, 10, 324542
1, 214, 8, 206141
2, 79, 20, 155368
4, 100, 8, 402305
1, 199, 24, 185037
1, 69, 25, 61312
1, 189, 13, 191835
1, 130, 8, 119606
4, 56, 24, 219195
2, 60, 26, 111644
1, 286, 15, 275043
3, 160, 0, 485407
5, 58, 22, 277287
2, 80, 15, 162243
2, 219, 5, 435355
1, 190, 22, 184542
1, 134, 20, 129818
5, 68, 12, 325762
2, 170, 1, 336319
2, 126, 12, 247987
1, 219, 6, 211429
5, 234, 7, 1162649
3, 263, 28, 777748
1, 225, 26, 203999
4, 105, 26, 408071
3, 75, 29, 214158
3, 163, 3, 484638
3, 50, 12, 149798
3, 239, 1, 715606
3, 277, 25, 827601
4, 146, 16, 580068
5, 50, 5, 243950
4, 285, 27, 1128766
2, 134, 23, 250384
4, 277, 21, 1089547
1, 169, 22, 148469
4, 280, 27, 1104708
2, 82, 9, 167999
2, 63, 2, 129929
4, 56, 5, 212167
4, 56, 5, 224432
4, 126, 23, 500638
2, 114, 1, 221326
3, 143, 19, 424855
1, 253, 21, 238754
3, 162, 9, 472979
5, 64, 14, 320594
1, 271, 11, 272806
1, 138, 26, 133366
4, 73, 3, 295815
3, 156, 20, 454871
5, 88, 19, 430371
5, 50, 26, 243284
2, 173, 5, 338305
1, 92, 26, 86451
2, 145, 10, 281576
1, 193, 5, 196242
5, 88, 12, 425895
1, 288, 16, 285245
2, 161, 6, 321138
2, 225, 17, 443746
2, 176, 24, 336197
5, 234, 29, 1151941
2, 253, 5, 501740
2, 277, 1, 553593
1, 276, 13, 268111
2, 137, 7, 263727
5, 255, 13, 1272055
3, 216, 14, 633022
3, 281, 8, 831797
1, 95, 0, 96808
5, 54, 26, 257883
3, 179, 11, 525564
5, 280, 23, 1380971
3, 84, 23, 247146
1, 131, 4, 122654
3, 283, 16, 838112
2, 54, 6, 107767
1, 142, 9, 136711
2, 51, 21, 91061
1, 93, 16, 85912
2, 213, 24, 409229
4, 195, 13, 764056
4, 158, 30, 614865
1, 229, 21, 214972
4, 207, 3, 826907
1, 287, 15, 271979
1, 65, 28, 49321
3, 71, 0, 220008
5, 121, 12, 596899
5, 188, 14, 930571
4, 64, 16, 249664
4, 54, 18, 202374
5, 236, 27, 1158891
4, 79, 18, 297185
5, 96, 1, 482734
4, 113, 28, 437655
5, 94, 16, 460654
2, 175, 20, 331145
4, 292, 29, 1163373
5, 183, 12, 906272
1, 64, 4, 67988
2, 72, 23, 140596
5, 270, 20, 1337033
2, 52, 10, 103047
4, 163, 28, 642933
2, 90, 13, 181579
2, 267, 11, 534211
1, 58, 22, 38930
2, 193, 29, 367617
5, 272, 10, 1358583
2, 183, 20, 350127
5, 172, 21, 858845
3, 79, 6, 243597
2, 121, 21, 228922
4, 226, 29, 884313
4, 106, 18, 408837
2, 79, 17, 152994
5, 135, 5, 667327
3, 197, 5, 595586
2, 73, 8, 132796
3, 85, 21, 244366
3, 166, 21, 496308
2, 78, 8, 154303
2, 156, 8, 300464
3, 288, 12, 851771
2, 176, 12, 349607
5, 229, 2, 1144537
5, 153, 23, 750065
2, 60, 7, 117129
4, 81, 14, 317685
2, 125, 30, 244436
1, 53, 12, 40253
1, 266, 12, 267151
3, 206, 15, 612235
2, 202, 27, 389000
5, 273, 8, 1365339
5, 65, 5, 313839
3, 181, 16, 535073
1, 199, 19, 189691
2, 101, 5, 191580
3, 270, 18, 804738
1, 160, 7, 152875
4, 131, 28, 519766
2, 61, 15, 115021
4, 147, 19, 580201
4, 233, 25, 909691
3, 143, 20, 409432
1, 267, 28, 247304
5, 211, 23, 1046930
1, 136, 20, 135668
4, 194, 12, 771417
1, 78, 29, 64024
4, 68, 15, 264062
5, 287, 25, 1423195
1, 101, 1, 100792
2, 191, 3, 376469
1, 115, 12, 114095
4, 287, 5, 1146816
4, 128, 26, 500775
5, 72, 24, 341217
2, 58, 23, 107637
3, 130, 0, 380321
3, 155, 24, 458212
3, 240, 25, 710098
3, 141, 4, 414440
3, 149, 9, 441722
3, 117, 0, 355116
3, 120, 21, 356110
2, 138, 13, 266248
3, 104, 7, 300935
4, 197, 9, 785718
1, 68, 26, 62957
3, 184, 19, 542276
5, 271, 24, 1336605
5, 267, 13, 1318519
5, 234, 11, 1170386
3, 248, 24, 725025
1, 216, 16, 203757
1, 113, 24, 96005
4, 237, 11, 935320
5, 169, 9, 844019
2, 67, 10, 131520
5, 280, 7, 1397961
1, 280, 30, 267395
5, 218, 29, 1078183
3, 263, 8, 794923
4, 178, 26, 704361
3, 212, 26, 615994
5, 172, 8, 865448
3, 209, 3, 634628
5, 247, 2, 1231752
5, 200, 3, 991011
2, 295, 13, 574577
1, 83, 21, 79494
4, 219, 4, 874742
2, 136, 2, 266766
5, 190, 7, 937072
3, 160, 10, 471796
5, 109, 25, 540931
3, 260, 22, 774792
4, 107, 25, 425477
3, 260, 20, 761481
3, 259, 9, 771358
4, 189, 13, 753691
2, 264, 1, 520688
4, 109, 6, 430457
3, 74, 3, 223432
1, 137, 26, 126029
4, 203, 12, 805748
2, 266, 12, 532977
4, 204, 4, 823475
1, 289, 12, 276278
5, 250, 16, 1248570
3, 149, 11, 440671
1, 85, 23, 71265
5, 212, 25, 1048756
5, 107, 14, 527713
2, 69, 25, 116545
3, 227, 9, 682911
3, 98, 16, 295431
2, 217, 25, 417961
5, 281, 11, 1404611
5, 105, 20, 506124
2, 218, 4, 440713
3, 297, 4, 890800
1, 238, 18, 231309
4, 125, 3, 496095
1, 232, 26, 225053
3, 73, 30, 199329
4, 167, 10, 670925
1, 288, 2, 285520
3, 206, 8, 615455
5, 221, 12, 1101278
5, 108, 6, 545807
5, 199, 29, 970684
5, 54, 14, 267482
4, 156, 30, 616500
5, 190, 15, 938517
3, 270, 13, 794953
3, 233, 23, 688465
1, 207, 9, 203600
4, 270, 10, 1083706
2, 218, 5, 442211
3, 213, 17, 639875
1, 291, 2, 299435
1, 111, 25, 97239
4, 261, 4, 1036219
3, 238, 29, 709055
5, 217, 5, 1077426
1, 91, 20, 90199
1, 272, 3, 273581
4, 124, 27, 474228
3, 250, 27, 737472
1, 76, 9, 78735
3, 237, 20, 691333
2, 144, 25, 279742
1, 121, 1, 127145
3, 295, 26, 878302
5, 144, 1, 711767
2, 71, 15, 125948
2, 122, 15, 234919
2, 161, 26, 311973
1, 135, 6, 131183
5, 70, 25, 338894
1, 288, 24, 272155
4, 107, 20, 425278
3, 118, 14, 337255
2, 220, 13, 425212
2, 271, 10, 545251
1, 171, 26, 162814
5, 148, 30, 716862
3, 82, 20, 239918
4, 254, 19, 996800
3, 249, 19, 728443
5, 53, 25, 251240
3, 187, 8, 555904
3, 128, 27, 374882
2, 161, 4, 322042
3, 96, 19, 270365
2, 274, 24, 545244
2, 114, 24, 220006
5, 267, 29, 1317107
2, 86, 30, 161721
1, 192, 4, 194864
4, 151, 30, 595495
1, 290, 28, 280900
2, 215, 18, 420343
1, 50, 21, 47763
3, 263, 24, 774875
5, 208, 1, 1032863
3, 244, 10, 717438
3, 225, 20, 661798
4, 96, 26, 371610
5, 76, 25, 363320
2, 57, 19, 111013
5, 201, 4, 1011154
5, 161, 0, 813620
5, 247, 26, 1230215
1, 81, 7, 80828
5, 85, 15, 418668
1, 229, 27, 211589
4, 204, 11, 803467
3, 254, 26, 755647
1, 107, 25, 94376
2, 210, 4, 412992
1, 153, 27, 146418
4, 101, 11, 396126
5, 244, 5, 1218650
4, 163, 0, 656505
1, 52, 9, 55035
1, 283, 30, 261219
1, 225, 30, 214936
5, 176, 26, 859641
2, 132, 17, 252851
1, 218, 16, 218038
3, 210, 13, 622128
3, 218, 0, 662616
5, 241, 25, 1200404
5, 84, 20, 406431
2, 251, 0, 492608
5, 104, 28, 514428
4, 112, 24, 438593
5, 66, 23, 315191
5, 157, 8, 777579
5, 84, 24, 412384
5, 90, 18, 441283
2, 270, 11, 536216
2, 129, 25, 244580
2, 69, 4, 143553
1, 74, 20, 61023
4, 77, 25, 287462
4, 259, 30, 1017800
2, 117, 29, 212188
4, 219, 5, 867950
5, 246, 0, 1235914
5, 184, 1, 912820
1, 107, 29, 87890
4, 286, 7, 1137056
5, 229, 0, 1150005
3, 156, 30, 455749
5, 131, 6, 648931
1, 151, 18, 150185
1, 230, 26, 221803
1, 119, 20, 106791
1, 258, 26, 238212
5, 182, 1, 915988
1, 69, 15, 62127
1, 140, 7, 127042
5, 207, 18, 1031877
5, 67, 19, 315879
5, 230, 11, 1145170
2, 228, 24, 441438
1, 123, 1, 118445
5, 211, 14, 1038520
1, 276, 16, 260402
4, 224, 3, 897210
4, 287, 27, 1124787
2, 66, 5, 122789
3, 280, 24, 820997
2, 78, 30, 146329
2, 226, 4, 452797
1, 289, 30, 265134
2, 167, 9, 328118
3, 282, 17, 846251
3, 134, 9, 404532
3, 248, 12, 734100
4, 108, 8, 420765
1, 111, 2, 106080
2, 65, 16, 131754
3, 156, 0, 459558
1, 152, 12, 149644
2, 208, 7, 410455
4, 166, 13, 653506
1, 279, 27, 256527
3, 80, 16, 234358
2, 226, 16, 448602
2, 104, 13, 206170
3, 105, 2, 309326
1, 198, 16, 183293
2, 203, 5, 393602
4, 139, 12, 551564
1, 295, 7, 301466
2, 220, 12, 436145
4, 214, 26, 848609
3, 226, 27, 670718
5, 122, 2, 602388
2, 212, 29, 408272
4, 97, 27, 381717
1, 131, 10, 130615
4, 243, 19, 954815
2, 294, 17, 572249
3, 85, 0, 246055
3, 107, 1, 320625
2, 226, 3, 451111
3, 206, 1, 609635
1, 88, 17, 87996
3, 294, 28, 868749
1, 150, 8, 149964
2, 286, 15, 555517
4, 72, 3, 296336
3, 272, 0, 807241
2, 171, 15, 330731
5, 79, 24, 379011
2, 211, 20, 402163
3, 143, 26, 420181
4, 149, 25, 575000
4, 69, 17, 269336
4, 285, 22, 1129823
1, 105, 28, 92074
5, 87, 9, 433542
4, 115, 10, 451390
2, 178, 1, 349429
1, 183, 13, 171369
3, 228, 25, 678646
4, 233, 23, 922082
1, 160, 27, 142414
2, 80, 24, 149887
3, 263, 5, 791716
4, 278, 1, 1114938
4, 78, 1, 308710
5, 297, 30, 1474496
1, 246, 19, 232761
1, 135, 29, 129556
5, 192, 16, 950510
1, 291, 14, 291529
2, 93, 25, 178462
1, 190, 8, 185338
2, 141, 2, 284406
3, 251, 16, 742995
2, 147, 6, 283439
3, 130, 29, 381548
1, 269, 14, 269777
5, 188, 24, 937622
5, 225, 15, 1121700
2, 118, 1, 233363
4, 155, 2, 611954
1, 72, 17, 68210
3, 125, 13, 362774
2, 238, 12, 474421
3, 202, 13, 595328
3, 145, 5, 433355
4, 256, 26, 1010290
5, 88, 23, 427870
3, 140, 14, 416875
4, 139, 11, 550300
4, 69, 1, 278912
4, 287, 8, 1148517
2, 189, 13, 373778
1, 267, 24, 251180
5, 199, 22, 988329
4, 175, 17, 689659
4, 150, 6, 602165
5, 185, 2, 932313
2, 96, 30, 186546
2, 226, 4, 459698
5, 172, 6, 850528
5, 196, 7, 968704
3, 89, 18, 267908
2, 263, 27, 519009
3, 62, 0, 191146
4, 253, 11, 1009760
4, 201, 23, 790111
1, 297, 2, 291774
1, 210, 17, 198205
2, 277, 18, 553512
2, 183, 3, 360402
2, 55, 5, 101083
2, 146, 5, 281264
1, 61, 28, 55167
1, 282, 29, 265437
3, 137, 30, 390337
4, 64, 11, 249370
1, 184, 0, 186654
1, 190, 3, 190998
3, 283, 29, 828875
3, 158, 27, 451540
3, 187, 18, 558735
2, 191, 9, 374696
5, 187, 28, 923420
1, 52, 4, 49209
2, 296, 0, 586128
2, 102, 30, 185283
5, 266, 8, 1325002
2, 79, 10, 156348
4, 275, 20, 1087793
2, 214, 13, 413054
5, 250, 20, 1231580
4, 55, 5, 226081
1, 203, 2, 204307
3, 152, 27, 439855
4, 146, 6, 590848
1, 229, 16, 223940
4, 196, 16, 785543
2, 186, 10, 361667
3, 124, 15, 374032
3, 278, 21, 823372
2, 76, 16, 142942
4, 201, 12, 791891
2, 254, 0, 506478
1, 207, 13, 199034
3, 197, 17, 592475
3, 59, 16, 162750
2, 113, 16, 213836
4, 137, 10, 535730
3, 285, 25, 849540
5, 101, 9, 506695
3, 208, 21, 609705
3, 108, 27, 303437
3, 102, 10, 298576
1, 66, 13, 67522
4, 95, 28, 369064
1, 189, 4, 181315
3, 252, 21, 740628
3, 85, 27, 249340
3, 228, 22, 667395
3, 217, 6, 646771
1, 112, 28, 104022
5, 237, 16, 1179713
3, 236, 18, 695827
1, 283, 10, 275603
3, 202, 4, 605195
5, 286, 27, 1412032
5, 144, 4, 723490
5, 69, 29, 333006
2, 242, 22, 468483
5, 165, 14, 821436
4, 63, 6, 256051
5, 100, 17, 487817
2, 246, 21, 487441
1, 60, 16, 53087
2, 78, 6, 149567
2, 162, 7, 319762
1, 180, 24, 170205
2, 114, 5, 218611
4, 208, 13, 827510
1, 108, 10, 111762
4, 236, 16, 933182
1, 125, 16, 107568
3, 233, 26, 678947
2, 277, 2, 547843
5, 123, 21, 607498
4, 227, 10, 894350
5, 176, 2, 884849
2, 172, 26, 330667
3, 193, 26, 565413
5, 103, 5, 503138
1, 266, 25, 258620
5, 197, 13, 977991
4, 73, 12, 292399
2, 104, 25, 192084
1, 191, 3, 198251
2, 121, 9, 227521
2, 189, 5, 378271
4, 111, 29, 433493
5, 263, 11, 1317486
1, 80, 22, 62694
2, 230, 13, 458489
2, 270, 5, 538811
2, 152, 20, 295320
1, 147, 11, 151302
4, 108, 11, 432384
5, 142, 18, 692853
3, 266, 24, 790411
5, 108, 1, 541384
5, 290, 0, 1447687
3, 248, 0, 745864
3, 191, 7, 579126
1, 189, 13, 184759
2, 110, 6, 223660
3, 285, 0, 846565
5, 164, 7, 814967
1, 279, 18, 267242
2, 96, 17, 190758
2, 186, 12, 371781
3, 298, 15, 893629
3, 117, 8, 338416
2, 221, 29, 424021
4, 114, 23, 448276
4, 294, 8, 1181471
1, 242, 30, 217978
2, 207, 9, 403491
1, 232, 5, 235144
5, 260, 10, 1291321
2, 295, 26, 569758
3, 234, 23, 693886
5, 61, 28, 291068
1, 175, 5, 170989
4, 182, 4, 725967
4, 180, 10, 705528
1, 175, 0, 168284
3, 210, 16, 627164
5, 212, 12, 1045594
2, 258, 10, 503909
3, 198, 23, 584335
3, 74, 12, 212357
2, 273, 24, 540360
3, 292, 12, 877366
2, 146, 26, 271392
4, 60, 23, 220312
1, 271, 15, 264944
5, 79, 6, 390786
2, 243, 25, 475582
4, 250, 17, 989630
5, 151, 25, 747982
1, 168, 12, 170652
4, 53, 29, 206030
3, 160, 4, 485819
5, 134, 27, 652375
5, 294, 1, 1475456
3, 61, 20, 168267
3, 177, 29, 506800
1, 285, 20, 273532
3, 288, 29, 856888
5, 214, 7, 1069174
1, 292, 7, 280871
5, 151, 27, 750650
4, 234, 5, 928290
3, 287, 27, 847104
5, 265, 19, 1325093
2, 249, 8, 490739
5, 66, 1, 325866
2, 258, 9, 507094
5, 241, 13, 1203297
5, 71, 18, 338731
3, 299, 22, 877220
4, 100, 15, 395475
1, 183, 8, 181163
1, 220, 1, 211440
1, 205, 14, 203059
5, 285, 9, 1415515
1, 266, 24, 244603
1, 122, 19, 104667
5, 74, 5, 360208
1, 159, 22, 148488
4, 249, 27, 984630
1, 220, 16, 217919
2, 254, 10, 510863
3, 249, 2, 751136
1, 282, 18, 280225
4, 157, 1, 622141
5, 149, 19, 735246
4, 261, 30, 1026683
5, 72, 14, 356763
3, 60, 25, 174218
1, 285, 9, 286743
1, 287, 4, 292082
4, 228, 3, 902940
4, 248, 9, 987965
2, 60, 29, 101777
2, 240, 22, 460344
2, 140, 25, 260663
1, 128, 24, 108022
3, 112, 27, 313252
2, 76, 8, 143416
3, 185, 15, 547615
4, 70, 23, 270142
5, 168, 19, 821246
2, 201, 27, 382070
4, 201, 2, 802398
2, 54, 27, 103715
3, 146, 25, 426564
2, 254, 23, 502139
3, 292, 28, 859587
3, 273, 7, 813767
2, 297, 22, 579827
4, 211, 15, 829834
2, 186, 13, 366238
4, 268, 16, 1064061
2, 267, 29, 525499
5, 232, 3, 1154259
2, 183, 0, 360322
5, 175, 20, 874762
1, 273, 13, 262601
4, 204, 20, 802581
1, 98, 29, 87372
3, 254, 17, 760996
4, 259, 7, 1036061
5, 263, 1, 1316075
4, 255, 13, 1021169
5, 69, 23, 338771
1, 249, 5, 243886
3, 244, 22, 719317
2, 121, 15, 239583
3, 164, 26, 483394
4, 289, 3, 1150270
1, 293, 18, 285870
2, 299, 26, 589712
2, 88, 24, 160885
3, 154, 22, 451247
5, 176, 2, 881148
5, 89, 9, 445567
3, 112, 16, 332978
5, 123, 30, 602424
2, 242, 3, 477217
4, 292, 30, 1156538
3, 289, 15, 853028
5, 120, 0, 600676
2, 279, 9, 563500
5, 221, 26, 1083381
5, 170, 24, 843150
1, 280, 3, 279203
1, 163, 29, 148607
1, 70, 5, 64652
5, 223, 25, 1092635
4, 292, 11, 1164896
1, 117, 24, 104059
2, 166, 19, 328851
4, 267, 26, 1052828
1, 77, 0, 76148
4, 168, 29, 657296
3, 75, 10, 218762
1, 226, 5, 226106
3, 281, 22, 836763
1, 121, 11, 116856
2, 278, 1, 549860
2, 170, 3, 334119
3, 107, 9, 316277
1, 124, 16, 124213
2, 146, 3, 291693
2, 182, 13, 350779
5, 184, 12, 905637
1, 222, 24, 215894
3, 204, 2, 614847
1, 298, 28, 290014
5, 132, 12, 656600
2, 233, 11, 470386
1, 127, 10, 129804
3, 110, 29, 315311
4, 233, 7, 921838
5, 109, 15, 536026
2, 250, 21, 484791
3, 277, 20, 819447
2, 282, 22, 556387
4, 65, 23, 249056
3, 167, 2, 493934
1, 261, 19, 242547
1, 194, 18, 190494
5, 107, 12, 538283
5, 150, 1, 746399
5, 291, 29, 1438865
2, 156, 2, 317838
2, 103, 9, 202420
1, 213, 5, 208779
3, 287, 21, 847828
4, 177, 9, 713269
5, 79, 26, 375883
3, 253, 20, 742543
2, 158, 1, 321180
1, 250, 9, 248324
4, 51, 1, 199893
5, 229, 26, 1133784
1, 223, 22, 212333
2, 72, 8, 140880
4, 300, 15, 1184596
3, 268, 9, 802223
5, 262, 7, 1309579
2, 58, 6, 106103
5, 164, 10, 816612
2, 142, 5, 271971
1, 216, 20, 204212
3, 113, 19, 335572
4, 217, 9, 869596
1, 110, 20, 103173
4, 233, 8, 931167
3, 258, 22, 759239
4, 259, 10, 1024007
4, 213, 2, 855573
5, 124, 8, 612883
5, 75, 1, 371391
1, 130, 30, 108460
1, 134, 4, 123427
3, 190, 23, 563892
3, 51, 4, 158279
1, 296, 16, 291596
5, 266, 4, 1327367
4, 293, 1, 1169446
1, 173, 28, 161620
1, 235, 4, 225158
3, 71, 25, 195045
4, 264, 3, 1048026
2, 218, 26, 414654
2, 57, 10, 115978
1, 138, 29, 123261
5, 198, 22, 988304
3, 85, 10, 243153
3, 96, 4, 288261
4, 168, 3, 674692
4, 211, 27, 830698
3, 159, 6, 472009
3, 173, 4, 510910
1, 217, 5, 220455
3, 51, 8, 150265
3, 159, 16, 474894
1, 83, 7, 71311
4, 236, 4, 939598
5, 270, 25, 1336824
4, 247, 3, 985080
2, 128, 2, 262954
4, 116, 1, 460735
4, 201, 29, 788047
1, 267, 5, 265745
5, 182, 29, 897242
4, 142, 20, 567547
2, 282, 22, 561525
3, 222, 23, 646639
5, 290, 18, 1444257
1, 175, 28, 161921
4, 94, 15, 366718
3, 128, 8, 380984
2, 240, 6, 479575
4, 178, 29, 693992
2, 143, 28, 279920
5, 201, 26, 983877
1, 191, 19, 190584
1, 240, 17, 234356
2, 263, 12, 525232
5, 86, 22, 421727
4, 120, 16, 477705
1, 186, 16, 187560
4, 122, 6, 477015
2, 81, 24, 140616
2, 67, 8, 121337
5, 212, 13, 1060055
4, 152, 6, 612259
5, 297, 8, 1486889
2, 273, 22, 530051
2, 52, 24, 88708
3, 243, 9, 719019
5, 248, 3, 1240338
4, 227, 18, 889395
3, 125, 7, 380068
2, 102, 4, 211098
5, 131, 9, 658255
4, 101, 14, 389460
5, 253, 12, 1265345
3, 159, 2, 482399
3, 208, 18, 623579
1, 105, 29, 93448
4, 85, 9, 339528
4, 215, 14, 843957
5, 292, 19, 1449240
5, 211, 13, 1054542
2, 75, 7, 151795
5, 97, 5, 483258
4, 215, 27, 851275
5, 212, 4, 1058901
1, 85, 19, 65938
4, 144, 20, 564339
1, 231, 17, 230499
3, 110, 0, 334518
4, 98, 12, 387924
5, 105, 26, 508237
1, 177, 18, 168267
3, 247, 21, 730411
1, 213, 10, 217312
4, 235, 27, 923547
1, 287, 29, 269049
5, 216, 21, 1062736
4, 125, 2, 508070
3, 215, 6, 650593
4, 200, 21, 789949
2, 84, 28, 158323
2, 50, 3, 97053
2, 281, 14, 554174
5, 267, 26, 1317709
1, 278, 2, 275030
3, 187, 14, 556702
3, 207, 23, 613985
5, 217, 30, 1060608
3, 235, 29, 682290
5, 202, 5, 1015790
5, 232, 22, 1143286
3, 257, 30, 755727
3, 166, 5, 492912
4, 231, 14, 919452
3, 240, 15, 719768
4, 234, 17, 918858
3, 286, 28, 851300
1, 278, 3, 269194
3, 181, 8, 546786
5, 82, 6, 413463
1, 144, 17, 141489
2, 72, 20, 137112
5, 155, 13, 773788
4, 154, 25, 603514
5, 152, 16, 748201
3, 182, 7, 547755
2, 161, 16, 313915
2, 63, 14, 111640
2, 289, 7, 580263
2, 150, 15, 296020
2, 273, 17, 536552
5, 152, 11, 759786
3, 254, 25, 746865
4, 252, 6, 1000219
2, 58, 30, 102270
2, 69, 3, 129436
4, 198, 20, 787062
5, 109, 19, 540188
5, 84, 3, 421811
1, 92, 22, 86920
1, 226, 28, 217549
5, 245, 23, 1215742
3, 194, 26, 571285
3, 245, 22, 715530
5, 195, 2, 974151
2, 110, 26, 203381
4, 299, 19, 1183162
1, 255, 1, 255675
5, 80, 25, 378042
3, 209, 2, 635779
4, 108, 27, 418946
1, 233, 8, 226336
1, 181, 3, 177604
1, 105, 6, 99355
3, 114, 10, 341587
5, 283, 5, 1411941
4, 91, 23, 345115
5, 275, 18, 1368504
3, 264, 18, 779214
1, 155, 12, 139140
5, 206, 7, 1022338
4, 122, 21, 467830
4, 224, 13, 892439
5, 73, 16, 357521
1, 120, 2, 114184
4, 103, 9, 411402
4, 107, 28, 412284
4, 115, 24, 440876
4, 146, 20, 573529
2, 152, 2, 302669
5, 182, 1, 902398
3, 275, 0, 824613
4, 153, 12, 607029
3, 99, 5, 299483
1, 74, 10, 62843
2, 295, 20, 573859
4, 88, 22, 344812
2, 245, 9, 492080
4, 295, 21, 1166324
1, 135, 4, 128966
5, 100, 5, 491090
4, 262, 9, 1046432
2, 185, 3, 363867
2, 162, 8, 320500
5, 87, 14, 427638
2, 143, 0, 288267
2, 236, 14, 463635
2, 263, 13, 520395
3, 172, 20, 497572
3, 178, 15, 531330
